SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.9999999,32,0,0.566289141,1500,4,0,0,0,0
0,0.059627208,63,0,639,,6,0,0,0,1
0,0.061397627,41,0,0.718473935,10300,18,0,3,0,4
0,0.162218632,49,0,0.459160129,4333,9,0,2,0,1
0,0.030829821,48,1,0.088447653,1107,3,0,0,0,2
0,0.005660923,42,0,0.001606856,5600,1,0,0,0,1
0,0.04550585,58,0,0.00979804,5000,5,0,0,0,1
0,0.135778145,46,0,0.325581395,6750,13,0,1,0,1
0,0.047724174,66,0,0.75812094,2000,11,0,1,0,1
1,0.9999999,70,1,520,,3,0,1,1,0
0,0,52,0,0.163458647,6649,3,0,1,0,2
0,0.9999999,31,1,813,,4,2,0,1,0
0,0.017796441,92,0,2,,2,0,0,0,
0,0.267703359,49,0,0.021265054,9216,4,0,0,0,1
0,0.714013618,55,0,0.252201164,6700,4,0,0,1,0
0,0.947700354,39,1,0.048520395,3750,8,0,0,0,0
1,0.978808477,47,1,0.428419088,3750,5,4,0,0,1
1,1.050951924,61,3,0.801221544,1800,7,3,2,0,0
0,0.959005856,30,0,0.213268706,3300,5,0,0,0,0
0,0.098515058,72,0,1189,0,4,0,1,0,0
1,0.9999999,39,0,0.041420118,3041,2,1,0,0,3
0,0.000642385,53,0,1959,,6,0,1,0,
0,0.407186096,46,0,0.512998,6500,14,0,3,0,2
1,0.9999999,79,0,190,,0,0,0,0,0
0,0.086672375,79,0,0.134648714,7500,15,0,0,0,0
0,0.02365588,70,0,0.01793722,2452,7,0,0,0,0
0,0.911663333,37,0,0.632308212,5917,11,0,2,0,3
0,0.215568862,51,0,0.069114471,4166,3,0,0,0,3
0,0.088046633,63,0,0.157283194,9466,5,0,1,0,0
0,0.059112597,59,0,1743,,3,0,1,0,
0,0.032966889,48,0,0.537307906,5400,10,0,2,0,1
0,0.042970201,40,0,45,0,6,0,0,0,0
0,0.026599391,62,0,0.074071225,13000,9,0,1,0,1
0,0.247103146,63,0,0.382146601,12400,22,0,3,0,1
0,0.021639523,56,0,0.323073492,8966,21,0,2,0,2
0,0.064372318,41,0,1.083273338,4166,7,0,1,0,1
0,0.011845698,76,0,9,,3,0,0,0,0
0,0.342435003,55,0,3840,,5,0,2,0,0
0,0.106507141,40,0,0.173443541,7500,13,1,2,0,1
0,0.849229165,60,0,0.848819169,5800,11,0,2,0,0
0,0.350847689,47,0,0.43258377,11250,9,0,2,0,3
0,0.284029179,42,0,1623,,10,0,1,0,0
0,0.909043376,42,0,0.422447194,8000,11,0,2,0,0
0,0.013626303,76,0,0.09737293,3501,10,0,0,0,0
0,0.205385796,68,0,1694,,11,0,1,0,0
0,0.006161492,41,0,0.001079914,8333,3,0,0,0,0
1,0.9999999,64,1,0.967923863,2836,6,0,1,0,2
0,0.167835331,37,0,0.716118685,3740,20,0,2,0,1
0,0.162704663,36,0,0.043175147,8175,9,0,0,0,4
0,0.028592856,33,1,0.191657272,2660,8,0,0,0,0
0,0.9999999,31,0,0,1200,0,0,0,0,0
0,0.536349341,48,0,0.14775359,4317,6,0,0,0,2
0,0.026159198,74,0,41,,3,0,0,0,0
0,0.009937069,76,0,0.327737096,5598,16,0,2,0,0
0,0.020739585,78,0,374,,3,0,0,0,1
0,0.371644487,32,0,0.427944404,4100,13,0,0,1,2
0,0.9999999,42,0,0.082983403,5000,1,1,0,0,2
0,0.032233653,70,0,142,,6,0,1,0,0
1,0.924601885,43,1,0.367097806,6880,4,0,0,0,1
0,0.2505186,77,0,0.363636364,4300,24,0,0,0,0
0,0.001128491,81,1,4546,,13,0,5,0,0
0,0.01783591,80,0,1062,,13,0,2,0,0
0,0.038488034,42,0,1.225011008,2270,10,0,2,0,2
0,0.680631937,33,0,0.057983433,3500,4,0,0,0,3
0,0.101810554,36,0,0.816436713,5000,6,0,2,0,2
1,0.9999999,55,0,0.025398541,3700,1,2,0,1,0
0,0.435904273,43,0,0.353206239,5769,5,0,1,0,0
0,0.519302673,40,0,0.765896315,8004,12,0,3,0,0
0,0.293554293,63,0,0.282177432,6300,8,0,1,0,0
0,0.203916305,57,0,0.346379089,7000,8,0,1,0,1
0,0.9999999,32,0,0.096394145,2800,1,0,0,0,1
0,0.179849103,45,0,0.308615311,4166,7,0,2,0,0
0,0,60,0,0.203310743,9000,7,0,2,0,1
0,0.263407239,60,0,2300,,21,0,1,0,0
0,0.013174641,41,0,0.121859768,8000,8,0,0,0,2
0,0.180280146,47,0,0.02849715,10000,4,0,0,0,5
0,0.101740388,64,0,0.361220731,3800,9,0,1,0,0
0,1.209302326,49,0,10,,1,0,0,0,0
0,0.617672488,44,1,0.14130275,6800,8,0,0,0,2
0,0.011140155,83,0,18,,3,0,0,0,0
0,0.9999999,45,0,0,4000,3,0,0,0,4
1,0.955200471,44,0,2277,,10,0,1,0,0
0,0.038950934,69,0,0.179793912,8442,15,0,2,0,0
0,0.006341611,61,0,0.423549278,6513,19,0,3,0,1
0,0.655344655,35,0,0.294355859,3950,6,0,0,0,2
0,0.494343504,51,0,0.692561488,3333,6,0,1,0,0
1,1.000782541,49,1,0.642629905,6600,9,0,1,1,0
0,0.105556349,45,0,0.222071349,8100,5,0,2,0,2
0,0.208583325,50,0,0.050887927,6700,10,1,0,0,1
0,0.136793641,92,1,0.235086836,3972,11,0,1,0,1
0,0.169233231,47,0,0.228154369,5000,6,0,1,0,2
1,0.9999999,46,0,117,,2,0,0,0,0
0,0.441343163,45,0,1.404297851,2000,15,0,1,0,0
0,0.071486036,53,0,0.182433958,8857,3,0,2,0,1
0,0.007318071,64,0,419,,7,0,0,0,0
0,0.026048127,49,0,0.322921627,10500,24,0,3,0,0
0,0.508254824,47,0,0.58369593,7813,9,0,1,0,1
1,0.9999999,41,0,0.492424242,5147,5,1,1,0,1
0,0.280334483,34,0,0.558411882,3500,10,0,1,0,0
0,0.014083737,67,0,0.129409265,4705,7,0,1,0,0
0,0.508008865,49,1,0.360940809,8970,10,0,2,0,4
0,0.000115738,60,0,0.008918316,14800,5,0,0,0,1
0,0.075929766,40,0,87,,9,0,0,0,0
0,0,28,0,586,,11,0,0,0,
0,0.846163759,47,0,0.571108043,5793,12,0,1,0,0
0,0.010646433,32,0,0.000830979,6016,8,0,0,0,2
0,0.03167801,28,0,0.114237715,2380,7,0,0,0,0
0,0.155959085,41,0,2599,0,5,0,1,0,0
0,0.9999999,62,0,0.03263928,1776,1,1,0,0,0
0,0.281677722,32,0,0.400887929,8333,7,0,1,0,4
0,0.9999999,24,0,602,,0,0,0,0,0
0,0.358290304,71,0,1342,,4,0,1,0,0
0,0.081071193,44,0,0.332041747,16000,9,0,4,0,3
0,0.006631879,27,0,0.186841149,2750,6,0,0,0,0
0,0.197212966,49,1,0.196000987,4050,6,0,1,2,0
0,0.412840416,33,0,853,,9,0,0,0,2
0,0.054562307,67,0,91,,4,0,0,0,
0,0,48,0,0,,2,0,0,0,0
0,0.049889802,44,1,2549,,6,0,1,0,0
0,0.556591981,45,0,1.409716125,6833,22,0,8,0,0
0,0.9999999,30,0,0,,0,1,0,0,0
0,0.906381727,50,0,5317,,16,0,2,0,2
0,0.59410642,42,0,0.838448253,7526,14,0,4,0,2
0,0.03382955,58,0,0.177037996,8500,10,0,2,0,0
0,0.041396982,64,0,0.018495376,4000,5,0,0,0,1
0,0.046458026,64,0,0.133116883,7083,9,0,0,0,0
0,0.033934804,57,0,5354,,9,0,2,0,4
0,0.103659756,29,0,0.195398574,3085,5,0,0,0,0
0,0.9999999,53,0,0.1026737,10995,7,0,0,0,2
1,0.9999999,30,0,0,2900,3,0,0,0,1
0,0.151567098,61,0,0.52310231,8483,3,0,1,0,0
1,0.680161943,47,4,0.378735696,9000,7,0,1,0,2
0,0.9999999,55,0,0.958208358,5000,8,0,3,0,0
0,0.060876125,67,0,0.122324159,5885,10,0,0,0,2
0,0.9999999,24,0,0.176025918,925,1,0,0,0,0
0,0.672442519,85,2,0.020381451,5347,7,1,0,1,0
0,0.389287936,63,0,1633,,9,0,1,0,0
0,0.376297369,55,0,1663,,5,0,1,0,0
0,0,35,0,0.195701075,4000,9,0,0,0,4
0,0.288158053,38,0,0.494088583,5666,5,0,2,0,1
0,0.484136932,46,0,0.144113613,12392,7,0,1,0,0
0,0.084647226,70,0,0.224233283,5966,4,0,1,0,0
0,0.703167083,55,0,0.174802291,11000,12,0,0,0,0
0,0.076419464,44,0,4200,,23,0,3,0,3
0,0.017639294,89,0,0.007223476,2214,6,0,0,0,0
0,0.00857712,49,0,0.142343063,2500,10,0,0,0,0
0,0.806522776,27,0,0.514185727,8000,11,0,0,0,0
0,0.009386388,71,0,0.010705922,2988,12,0,0,0,0
0,0.86234251,34,0,0.370256803,5217,6,0,1,1,2
0,0.665173572,54,0,0.166102842,2955,3,0,0,0,0
0,0.007230398,54,0,705,,4,0,2,0,0
0,0.02579742,75,0,0.005178402,15834,2,0,0,0,1
0,0.223677632,35,0,0.375291634,9000,7,0,1,0,0
0,0,42,0,0,5000,2,0,0,0,0
0,0.242501363,27,0,40,,1,0,0,0,
0,0.838060769,65,2,0.568128183,8050,15,0,1,0,0
0,0.10192376,63,0,0.327049414,3500,7,0,1,0,1
0,0.10189678,24,0,0.017257039,1100,7,0,0,0,0
0,0.891623721,37,0,0.564257446,4800,8,0,1,0,1
0,0.786357071,44,0,0.066129456,11416,7,0,0,0,0
0,0.936690115,50,1,1660,,7,0,1,0,0
0,0.339485947,31,0,0.514124842,10300,15,0,2,0,0
0,0.611393314,51,0,0.401873049,9609,14,0,2,0,0
0,0.151847413,56,1,0.291383601,14866,15,0,1,0,1
0,0.00729301,58,0,0.470048177,11000,10,0,1,0,0
0,0.036631719,61,0,1102,,6,0,1,0,
0,0.004538163,82,0,0.002220577,2701,4,0,0,0,1
0,0.027560119,78,0,9,,3,0,0,0,
0,0.615059839,47,0,2.777496839,790,7,0,0,0,0
0,0.239984263,33,0,0.553889222,5000,6,0,1,0,1
0,0.071618037,70,0,1557,,18,0,1,0,0
0,0.239735812,45,0,0.73225917,5833,9,0,1,0,0
0,0.087409383,39,0,0.389115063,4666,6,0,2,0,1
0,0.291790743,37,0,4729,,6,0,2,0,0
0,0.02374947,59,0,0.090883991,21730,8,0,1,0,0
1,1.022703603,44,2,0.200471991,8050,6,2,0,2,1
0,0.822859221,37,0,637,,2,0,0,0,0
1,0.9999999,36,0,2730,,2,0,2,0,0
0,1.634551495,28,0,151,,1,3,0,2,0
0,0.007329357,68,0,0.145237897,12000,20,0,1,0,0
0,0.9999999,46,0,0.001142694,7000,0,0,0,0,3
0,0,60,0,0.624692034,3652,9,0,2,0,0
0,0.537109258,56,0,1.065304309,2250,3,0,1,0,0
0,0.319447649,55,1,0.133364098,2166,6,0,0,0,1
0,0.073916921,44,0,0.1828594,7595,8,0,1,0,0
0,0.068063285,52,0,0.226804124,3200,12,0,2,0,0
0,0.335712013,41,0,0.648859731,3200,3,0,2,0,0
0,0.504430534,25,0,0.188216476,3750,13,0,0,0,0
0,0.271030817,49,0,3.214642263,600,12,0,2,0,2
0,0.047647618,73,0,639,,5,0,1,0,0
0,0.159244895,50,0,0.410598234,6000,5,0,1,0,0
0,0.741639022,55,1,0.652793401,8000,7,0,1,0,0
0,0.456195677,65,0,0.395201599,3000,6,0,0,0,0
0,0.004570993,28,0,0.008594983,5700,4,0,0,0,0
0,0.152989801,65,0,704,,4,0,1,0,0
0,0.373342184,48,2,3.45243805,1250,27,0,2,0,2
0,0.371401036,29,0,0.459297344,3500,8,0,1,0,2
1,0.966777409,40,2,0.90261115,2833,5,3,1,1,2
0,0.978733534,32,1,1.110963012,3000,16,0,1,0,0
1,0.909494725,23,0,0.149140344,2500,8,0,0,0,0
0,0.016422761,83,0,0.005982292,4178,8,0,0,0,0
0,0.16536001,71,0,0.349833333,5999,11,0,2,0,0
0,0.683331804,48,1,2349,,9,0,2,0,0
0,0,78,0,0.6885414,3900,8,0,1,0,0
0,0.188387441,56,0,0.078538927,16042,3,0,1,0,3
0,0.904559865,36,0,0.358805885,7000,15,0,0,0,1
0,0,24,0,0,3100,1,0,0,0,0
0,0.024624807,50,0,0.197565025,7227,6,0,1,0,0
0,0,81,0,0,,4,0,0,0,0
0,0.012535778,67,0,1876,,12,0,1,0,0
0,0.161527545,77,0,0.073167863,8500,3,0,0,0,1
1,1143,44,2,0.547761883,6500,13,0,4,0,2
0,0.279617729,59,2,0.15028584,9095,6,0,1,0,1
0,0.037579433,68,0,1934,,6,0,1,0,0
0,0.003573653,60,0,2,,5,0,0,0,0
0,0.343657564,58,2,0.316710411,8000,14,0,1,0,0
0,0.9999999,23,0,0.117033604,862,1,0,0,0,0
0,0.442308844,43,0,0.063498247,5133,4,0,0,1,1
0,0.004222228,77,0,0.002671416,1122,5,0,0,0,0
0,0.11397067,35,0,0.667821846,7790,16,0,7,0,0
0,0.011946215,54,0,0.003653144,5200,5,0,0,0,0
0,0.543456543,25,0,27,,2,0,0,0,0
0,0.425149701,30,0,0.396354014,3400,5,0,1,0,0
0,0.08628288,61,0,0.310054326,12700,10,0,3,0,0
0,0.282711455,63,0,0.393590148,6333,11,0,1,0,0
0,0.005967586,67,0,0.36909013,7000,24,0,2,0,0
0,0.047813534,86,0,0.003763643,5313,4,0,0,0,0
0,0.015679373,73,0,0.182954261,4000,6,0,1,0,0
0,0.447986,58,0,1408,,5,0,1,0,0
0,0.017289927,49,0,0.31778037,6000,13,0,1,0,1
0,0.077513799,29,0,0.011997715,5250,4,0,0,0,1
0,0.243902439,29,0,0.248864668,1100,3,0,0,0,0
0,0.469804026,55,0,2455,,7,0,1,0,0
0,0.457507411,39,0,1003,,5,0,0,0,0
0,0.763049917,63,0,0.465546795,5833,10,0,2,0,1
0,0.159873773,42,0,0.413489736,3750,9,0,1,0,0
0,0.062146416,90,0,1.41586138,3000,18,0,1,0,0
0,0.041683931,44,0,0.796093932,4300,10,0,4,0,1
0,0.013843317,39,0,0.00259948,5000,2,0,0,0,0
0,0.093598023,62,0,0.226219025,5003,14,0,1,0,0
0,0.081286569,70,0,0.118515784,10833,14,0,1,0,0
0,0.314304201,51,0,0.440159954,3500,13,0,0,0,1
0,0.062716294,69,0,0.03016164,6000,4,0,0,0,0
0,0.240375962,56,0,0.678018576,1614,3,0,2,0,0
1,0.9999999,46,0,0.427854938,5183,4,1,1,0,7
0,0.663133687,41,1,0.266495287,4667,5,1,0,0,0
0,0.389992844,44,0,0.263589456,25000,16,0,3,0,1
0,0.264172212,58,0,4068,,6,0,1,0,0
0,0.283930598,55,0,1.51545916,4333,14,0,2,0,2
0,0.016845408,64,0,0.04854831,2100,6,0,0,0,0
0,0.571987146,46,0,0.187713925,5550,9,0,0,0,1
0,0.584717608,24,0,0.129642134,1480,3,0,0,0,0
1,0.752445768,55,2,0.305395683,2779,5,2,0,1,0
0,0.170235836,57,0,0.130234791,25000,5,0,1,0,1
0,0.971792188,52,0,0.76123817,5071,15,0,1,0,1
0,0.177730469,34,0,0.156888693,6800,8,0,0,0,0
0,0.640208437,39,0,2441,,7,0,1,0,0
0,0.187268721,69,0,3740,,9,0,1,0,0
0,0,88,0,0,3333,6,0,0,0,0
0,0.950105123,46,0,0.52499494,4940,5,0,1,0,3
0,0.021748641,88,0,10,,3,0,0,0,
0,0.121227307,34,0,0.389911384,4400,7,0,1,0,0
1,0.9999999,48,1,0.26296065,1600,1,0,0,0,0
0,0.000808265,54,1,0.255594705,10500,19,0,1,0,0
0,0.162063966,51,0,0.400099994,16000,12,0,2,0,2
0,0.030960339,51,1,0.255676759,8983,22,0,1,0,0
0,0.9999999,46,0,47,0,0,0,0,0,3
0,0.9999999,53,1,0.218541709,4950,3,3,1,0,2
0,0.702136617,56,0,0.242281682,3400,8,0,1,0,0
0,0.036812806,60,0,0.257091956,14593,9,0,1,0,3
0,0.01292519,54,0,0.00235248,5100,9,0,0,0,3
0,0.968071818,60,0,4908,,21,0,2,0,0
0,0.127202141,45,0,0.298644545,13500,7,0,2,0,3
0,0.007363246,75,0,0.002999,3000,5,0,0,0,0
0,0.463124282,44,1,0.659090909,7083,11,0,1,1,0
0,0.285528031,27,0,0.208661417,2539,2,0,0,0,0
0,0.238829674,56,1,0.259947774,16083,25,0,2,1,0
0,0.659890841,41,0,0.374094099,8692,11,0,2,0,4
0,0.157880118,28,0,112,,4,0,0,0,0
0,0,40,0,0,4450,4,0,0,0,0
0,0.032570498,48,2,0.358771298,12500,21,0,2,1,0
0,0.002586427,68,0,4,,4,0,0,0,
0,0.163400642,63,0,279,,3,0,0,0,0
0,0.757516147,43,2,0.944422231,2500,9,0,1,0,5
0,0.000291949,60,0,0.518683579,2916,17,0,1,0,0
0,0.836666107,71,0,0.073963018,2000,4,0,0,0,0
0,0.474404095,39,0,0.199954034,4350,10,0,1,0,2
0,0.050790004,57,0,0.375937344,6000,20,0,2,0,0
0,0.279609581,79,0,0.225298691,5272,11,0,1,0,0
1,0.769765421,37,6,1.433628319,3050,8,2,1,1,1
0,0.343209383,36,0,0.408700228,5700,11,0,1,0,0
0,0.307692308,25,0,0.010463378,1337,2,0,0,1,0
0,0.395090522,42,0,3524,,7,0,1,0,1
0,0.377588854,34,0,0.117312917,4048,5,0,0,0,0
0,0.9999999,78,0,6,,1,0,0,0,0
0,0.611257459,50,0,0.459003653,12866,10,0,4,0,3
0,0.051477664,74,0,637,,11,0,1,0,0
0,0.857044762,62,1,0.365384615,8267,10,0,3,0,0
0,0.99000999,35,1,1254,,10,1,0,0,0
0,0.401824962,42,0,0.3843717,10416,7,0,2,0,4
0,0,51,0,0.073110285,4034,8,0,0,0,2
1,0.772891132,55,2,0.286726106,12000,6,1,2,0,0
1,0.056024823,58,3,1598,,5,1,2,0,
0,0.132159324,34,0,0.524502525,3366,6,0,2,0,0
0,0.402664316,51,0,0.088775273,4302,5,0,0,0,0
0,0.397512092,52,0,0.179539773,15600,16,0,2,0,4
0,0.013597281,66,1,4,,4,0,0,0,0
0,0.9999999,50,0,2701,,1,0,1,0,0
0,0.011629342,64,0,0.200303976,12500,10,0,1,0,1
0,0.20223306,70,2,0.657354741,41666,22,0,5,0,1
0,0.028005705,49,0,0.299329199,7900,16,0,2,0,0
0,0.004593166,65,0,1155,,11,0,1,0,0
0,0.042312909,35,0,0.418166509,9500,8,0,2,0,1
0,0,50,0,1222,1,19,0,1,0,0
0,0.054585904,44,0,1000,,13,0,0,0,2
0,0.023248838,36,0,0.088126389,4050,4,0,0,0,0
1,0.627858098,54,0,0.164475316,4030,6,0,0,0,1
0,0.030802321,51,0,0.751294548,6565,11,0,2,0,0
0,0.025361644,57,0,2884,,16,0,2,0,0
0,0.294370925,30,0,0.420086554,6700,10,0,1,0,1
0,0.207916833,48,0,0.180242067,3056,15,0,0,0,1
0,0.013609221,73,1,0.340329835,2000,6,0,1,0,0
0,0.398310697,65,0,0.4334509,5386,16,0,0,0,0
0,1.016598893,63,0,0.071896203,8400,3,1,0,0,0
0,0.118811275,57,0,0.117432215,16153,8,0,1,0,1
1,0.718693752,54,1,0.626305265,4500,11,0,1,1,0
0,0.06400657,55,0,0.479244421,13128,8,0,3,0,0
0,0.081280535,63,1,0.441252117,15940,22,0,5,0,1
0,0.9999999,27,0,0.077780358,4306,1,0,0,0,0
0,0.319693442,67,1,0.494706249,4816,16,0,1,0,0
0,0.210858301,58,0,251,,3,0,0,0,1
0,0.201663466,67,0,882,,6,0,1,0,0
0,0.159561348,48,0,0.040845473,3500,2,0,0,0,0
0,0,37,0,2865,,8,0,5,0,2
0,0.58896167,51,0,1.424581006,2147,11,0,2,0,1
0,0.503660421,51,0,0.346370889,15416,22,0,3,0,2
0,0.025362648,29,0,0.191161768,5000,13,0,0,0,0
0,0.109700356,46,0,2719,,7,0,2,0,0
0,0.005643425,68,0,0.718816068,3783,4,0,1,0,0
0,0.988892054,23,1,245,,6,0,0,0,1
0,0.295125487,33,0,0.426305809,5800,14,0,2,0,0
0,0.138347164,52,0,0.274721224,10850,3,0,1,0,1
0,0.671517276,37,0,0.387526779,4200,12,0,0,0,0
0,0.085363988,42,0,0.653923068,8500,7,0,1,0,0
0,0.719133902,59,0,1787,,11,0,1,0,0
0,0.091788469,59,0,4050,,9,0,3,0,3
0,0.086850877,62,0,0.435741646,7570,22,0,1,0,0
0,0.808042698,52,0,0.561887622,5000,9,0,1,0,3
0,0.191958515,45,0,0.318833764,8505,4,0,1,0,1
0,0.143608005,54,0,0.336011427,5600,15,0,1,0,2
0,0.112387394,30,0,1230,,12,1,0,0,0
1,0.930232558,74,2,0.32247662,3100,6,0,0,0,0
0,0.868279607,63,0,0.310741037,13750,19,0,1,0,0
0,0.792013418,51,0,0.180496039,7700,7,1,0,0,2
0,0.093984336,24,0,16,,2,0,0,0,0
0,0.287522654,39,2,0.634727545,6000,19,0,1,0,2
0,0.23459476,54,0,0.278879813,4284,8,0,1,0,1
0,0.441839763,42,0,0.255421274,11666,7,0,2,0,2
0,0.003577191,60,0,0.48955495,1100,11,0,1,0,0
0,0.31361716,41,1,0.501231706,6900,13,0,2,0,2
0,0.156203563,36,1,4179,,7,0,2,0,0
0,0,43,0,0.333133373,5000,9,0,2,0,0
0,0.034495214,38,0,1122,,9,0,1,0,2
0,0.128049492,46,1,0.519285488,6325,12,0,3,0,4
0,0.020545155,51,0,0.074226451,11666,7,0,0,0,0
0,0.012767644,73,1,0.221833227,6283,19,0,1,0,0
0,0.01699306,73,0,0.269474638,4415,13,0,2,0,0
0,0.459293814,53,0,0.637213763,8340,11,0,2,0,2
0,0.000918349,62,0,0.001690005,4141,5,0,0,0,0
0,0.276054839,54,0,8260,,10,0,2,0,0
0,0.00441198,58,0,0.19144132,18600,5,0,2,0,0
1,0.108532462,52,3,0.338559418,4400,13,1,1,0,1
0,0.228493987,56,0,0.306564342,7296,9,0,2,0,0
0,0.016777713,66,1,0.326134773,5000,13,0,3,0,0
0,0.147292635,40,0,0.067548418,6350,2,0,1,0,2
0,0.077708073,74,0,0.16712694,10500,14,0,1,0,0
0,0.00189109,51,0,0.445646574,3881,10,0,1,0,3
0,0.247964787,59,0,0.324075103,9000,4,0,2,0,0
0,0.070111885,56,0,0.220878049,10249,6,0,2,0,0
0,0,66,0,0.171582842,10000,5,0,1,0,0
0,0.710783147,67,1,1102,,6,0,1,0,
0,0.516420752,40,4,0.016135705,2416,7,1,0,0,2
0,0.12995122,46,1,242,,17,0,0,0,2
0,0.359984517,57,0,2108,,8,0,1,0,0
0,0.03284384,57,0,0.247532417,10333,25,0,2,0,0
0,0.072889584,57,0,0.097390494,8583,6,0,1,0,0
0,0.714972501,41,0,0.420310806,8300,6,0,2,0,0
0,0.013173627,60,0,1239,,6,0,1,0,0
0,0.003747538,43,0,2212,,14,0,1,0,3
0,0.933275834,48,0,0.827038942,6804,10,0,1,1,1
1,0.9999999,35,3,0.353441093,6000,5,2,0,1,1
0,0.070822483,31,0,0.085240726,3800,10,0,0,0,0
0,0.05778174,54,0,0.505247376,2000,9,0,1,0,0
0,0.020957257,63,0,0.405168436,4333,11,0,2,0,0
0,0.058047098,47,0,0.066564358,10425,3,0,0,0,3
0,0.18197221,60,0,0.407635245,16580,23,0,3,0,2
0,0.9999999,36,0,0.486570893,1600,3,0,2,0,3
0,0.576351207,65,0,0.301519757,6579,9,0,1,0,1
0,0.078958502,39,0,0.38380135,12000,11,0,1,0,6
0,0.229616088,49,1,0.43115721,4916,26,0,1,0,1
0,0.02355508,54,0,0.466629119,3550,8,0,2,0,0
0,0.9999999,73,0,61,,2,0,0,0,
0,0.890043982,58,0,0.074574021,4518,6,0,0,0,0
0,0.922943923,46,0,828,,9,0,0,0,2
0,0.007909158,89,0,0.000774144,5166,2,0,0,0,0
0,0.16069133,37,0,2565,,5,0,2,0,0
0,0.032336822,72,0,36,,4,0,0,0,
0,0.414240261,61,0,0.136463194,10500,14,0,2,0,0
0,0.255829447,22,0,0.004005827,2745,2,0,0,0,0
0,0.032128341,55,0,0.018325698,2400,5,0,0,0,0
0,0.118114054,26,0,734,,5,0,0,0,
0,0.036329154,52,0,3617,,10,0,1,0,
0,0.001162656,40,2,809,,6,0,1,0,0
0,0.674434501,63,0,0.505485087,5833,13,0,0,0,0
0,0.875140106,38,1,0.824559867,11416,8,0,3,0,1
0,0.049999219,45,0,0.24047578,5800,12,0,2,0,3
0,0.571642103,41,0,0.315460567,8000,7,0,0,0,2
0,0.547268708,46,1,0.286611147,7804,9,0,1,0,2
0,0.027904098,81,0,35,,9,0,0,0,
0,0.05097687,49,0,0.175073233,21847,13,0,1,0,0
0,0.083189108,46,0,0.2223968,7000,6,0,1,0,3
0,0.003799905,59,0,0.398802203,18700,9,0,3,0,2
0,0.540729635,25,1,0.055347259,5600,3,0,0,0,1
0,0.677295454,49,0,0.149475738,4100,4,0,0,0,0
0,0.428439507,59,0,0.434346035,7767,12,0,2,0,0
0,0.027700831,66,0,0.635515265,7500,10,0,2,0,1
0,0.06137026,72,0,0.275938947,5830,6,0,1,0,1
0,0.009860883,87,0,0.103343465,6250,7,0,0,0,0
0,0.9999999,46,0,0.441378143,11812,5,0,2,0,0
0,0.546226887,26,0,0.071192375,5140,3,2,0,2,1
0,0,60,0,0.18893146,11744,13,0,2,0,0
0,0.250713314,48,0,0.340207672,6933,7,0,1,0,1
0,0.314297605,60,1,2363,,6,0,1,0,0
0,0.9999999,47,0,0.384359401,1201,3,0,0,0,0
0,0.946352367,30,3,886,0,9,0,0,0,1
0,0.014665445,29,0,928,,9,0,0,0,1
0,0.030785947,32,0,0.561170696,5500,9,0,2,0,0
0,0.708590351,48,0,0.277909927,12611,11,0,2,0,3
0,0.67083045,49,0,0.425211966,6250,7,0,1,0,3
1,0.877076412,51,4,0.81300813,4550,15,0,1,0,2
0,0.007560791,65,0,0.57787377,4166,14,0,2,0,0
0,0.079440102,30,0,13,,1,0,0,0,
0,0.023907646,65,0,0.309335963,9125,14,0,2,0,0
0,0.403427913,64,0,0.737295909,5450,9,0,3,0,0
0,1.042978511,25,1,0.176490865,2900,9,0,0,0,0
0,0.431177706,65,0,0.304904717,3200,3,0,0,0,0
0,0.9999999,63,0,0,2390,1,0,0,0,1
0,0.9999999,70,0,3,,1,0,0,0,0
0,0,43,1,0.260749173,13000,15,0,2,0,2
0,1.166079873,42,0,2.323169208,4000,16,0,6,0,2
0,0.638198235,55,0,0.376462354,10000,12,0,2,0,0
0,0.113085143,87,0,0.051716769,7018,6,0,0,0,0
0,0.132736764,41,0,552,,4,0,0,0,
0,0.107365293,35,0,0.066993301,10000,5,0,0,1,0
0,0.178084094,38,0,0.836036436,4500,13,0,2,0,2
0,0.055594441,62,0,0.323684586,14025,5,0,2,0,1
0,0.9999999,58,0,28,,3,1,0,0,0
0,0.065245571,78,0,0.180116959,2564,11,0,1,0,0
0,0.9999999,40,0,73,,0,0,0,0,0
0,0.189053083,33,1,0.173565287,5000,10,0,0,0,0
0,0.460986829,51,0,0.346860465,17199,6,0,1,0,1
0,0.346881093,34,0,0.846374544,3833,13,0,1,0,1
0,0.026800767,56,0,0.250074993,10000,7,0,2,0,1
0,0,52,0,0.263558516,5254,14,0,2,0,0
0,0.184182617,73,0,0.355906118,5197,6,0,1,0,0
0,0.420629115,26,0,0.062189055,803,3,0,0,0,0
0,0,25,0,0,,1,0,0,0,0
0,0.141188966,37,0,0.596839219,6200,22,0,2,0,1
0,0.016066131,85,0,0.135431062,9406,10,0,0,0,0
0,0.041681196,47,0,0.051726629,6920,5,0,0,0,2
0,0.126607058,68,0,1327,,3,0,1,0,
